"Date","L1-Category","L2-Category","Segment","L1-Region","L2-Region","Value","Value 2","Count","Rate"
"2015-05-01","Office Supplies","Art","Consumer","Central","France","93.24","18.99","6","0.2037"
"2015-05-01","Office Supplies","Art","Consumer","Central","Germany","515.43","201.39","15","0.3907"
"2015-05-01","Office Supplies","Art","Consumer","North","Sweden","25.83","-7.77","2","-0.3008"
"2015-05-01","Office Supplies","Art","Consumer","North","United Kingdom","359.59","25.99","16","0.0723"
"2015-05-01","Office Supplies","Art","Corporate","Central","Germany","86.34","17.97","5","0.2081"
"2015-05-01","Office Supplies","Art","Corporate","North","Sweden","43.83","-32.49","3","-0.7413"
"2015-05-01","Office Supplies","Art","Corporate","South","Italy","192.87","70.56","5","0.3658"
"2015-05-01","Office Supplies","Art","Corporate","South","Spain","457.11","59.4","9","0.1299"
"2015-05-01","Office Supplies","Art","Home Office","Central","France","648.48","168.42","14","0.2597"
"2015-05-01","Office Supplies","Art","Home Office","Central","Germany","195.63","60.93","7","0.3115"
"2015-05-01","Office Supplies","Binders","Consumer","Central","Germany","210.29","50.48","13","0.2401"
"2015-05-01","Office Supplies","Binders","Consumer","Central","Netherlands","4.53","-0.03","2","-0.0066"
"2015-05-01","Office Supplies","Binders","Consumer","North","United Kingdom","122.98","4.04","5","0.0328"
"2015-05-01","Office Supplies","Binders","Consumer","South","Italy","34.65","8.28","3","0.239"
"2015-05-01","Office Supplies","Binders","Corporate","South","Italy","71.1","4.95","11","0.0696"
"2015-05-01","Office Supplies","Binders","Home Office","Central","Netherlands","171.36","-48.09","7","-0.2806"
"2015-05-01","Office Supplies","Envelopes","Consumer","South","Spain","82.38","19.74","2","0.2396"
"2015-05-01","Office Supplies","Envelopes","Corporate","North","Sweden","45.7","-38.44","11","-0.8412"
"2015-05-01","Office Supplies","Envelopes","Home Office","Central","France","94.05","15.9","5","0.1691"
"2015-05-01","Office Supplies","Envelopes","Home Office","Central","Germany","70.2","4.14","3","0.059"
"2015-05-01","Office Supplies","Fasteners","Consumer","Central","Germany","99.54","32.76","6","0.3291"
"2015-05-01","Office Supplies","Fasteners","Consumer","Central","Netherlands","52.65","-9.63","7","-0.1829"
"2015-05-01","Office Supplies","Fasteners","Consumer","North","United Kingdom","34.47","0.27","3","0.0078"
"2015-05-01","Office Supplies","Fasteners","Corporate","Central","Germany","50.87","-1.15","3","-0.0226"
"2015-05-01","Office Supplies","Labels","Corporate","Central","France","14.04","5.04","2","0.359"
"2015-05-01","Office Supplies","Labels","Home Office","Central","Germany","60.84","20.88","7","0.3432"
"2015-05-01","Office Supplies","Paper","Consumer","South","Italy","62.34","14.28","2","0.2291"
"2015-05-01","Office Supplies","Paper","Corporate","Central","France","49.02","11.22","2","0.2289"
"2015-05-01","Office Supplies","Paper","Corporate","Central","Netherlands","52.5","-17.94","4","-0.3417"
"2015-05-01","Office Supplies","Paper","Corporate","North","Sweden","39.06","-17.22","4","-0.4409"
"2015-05-01","Office Supplies","Paper","Corporate","South","Spain","253.26","86.1","9","0.34"
"2015-05-01","Office Supplies","Paper","Home Office","Central","Germany","55.98","16.74","2","0.299"
"2015-05-01","Office Supplies","Storage","Consumer","Central","Austria","964.53","125.37","7","0.13"
"2015-05-01","Office Supplies","Storage","Consumer","Central","Netherlands","271.38","-183.36","11","-0.6757"
"2015-05-01","Office Supplies","Storage","Consumer","North","United Kingdom","254.93","45.29","2","0.1777"
"2015-05-01","Office Supplies","Storage","Consumer","South","Italy","43.2","-20.16","3","-0.4667"
"2015-05-01","Office Supplies","Storage","Corporate","Central","Germany","534.44","231.59","3","0.4333"
"2015-05-01","Office Supplies","Storage","Corporate","North","Sweden","609.66","-231.84","6","-0.3803"
"2015-05-01","Office Supplies","Storage","Corporate","North","United Kingdom","2904.96","186.66","16","0.0643"
"2015-05-01","Office Supplies","Storage","Corporate","South","Italy","255.74","-102.37","3","-0.4003"
"2015-05-01","Office Supplies","Storage","Corporate","South","Spain","1074.06","214.74","6","0.1999"
"2015-05-01","Office Supplies","Storage","Home Office","Central","Germany","53.14","3.46","3","0.065"
"2015-05-01","Office Supplies","Supplies","Consumer","Central","Netherlands","34.5","-18.66","2","-0.5409"
"2015-05-01","Office Supplies","Supplies","Corporate","North","United Kingdom","163.98","6.48","6","0.0395"
"2015-05-01","Office Supplies","Supplies","Home Office","Central","France","138.6","0","4","0"
"2015-05-01","Technology","Accessories","Consumer","North","United Kingdom","54.18","12.42","2","0.2292"
"2015-05-01","Technology","Accessories","Corporate","South","Italy","1723.26","609.18","10","0.3535"
"2015-05-01","Technology","Copiers","Consumer","Central","Germany","379.08","26.52","2","0.07"
"2015-05-01","Technology","Copiers","Corporate","Central","Austria","1429.74","577.14","6","0.4037"
"2015-05-01","Technology","Machines","Consumer","Central","France","292","86.8","4","0.2973"
"2015-05-01","Technology","Machines","Consumer","Central","Germany","531.03","87.6","5","0.165"
"2015-05-01","Technology","Machines","Consumer","North","United Kingdom","1413.45","502.5","5","0.3555"
"2015-05-01","Technology","Machines","Corporate","Central","Germany","98.88","28.62","2","0.2894"
"2015-05-01","Technology","Machines","Corporate","South","Spain","469.85","-31.33","2","-0.0667"
"2015-05-01","Technology","Phones","Consumer","Central","France","193.93","72.97","3","0.3763"
"2015-05-01","Technology","Phones","Consumer","South","Italy","78.16","-46.94","2","-0.6006"
"2015-05-01","Technology","Phones","Consumer","South","Spain","224.15","34.85","2","0.1555"
"2015-05-01","Technology","Phones","Corporate","Central","Germany","532.77","111.72","7","0.2097"
"2015-05-01","Technology","Phones","Corporate","South","Italy","600.59","-370.51","6","-0.6169"
"2015-05-01","Technology","Phones","Home Office","Central","Germany","65.13","2.58","1","0.0396"
"2015-06-01","Furniture","Bookcases","Consumer","Central","Austria","2394.45","529.32","7","0.2211"
"2015-06-01","Furniture","Bookcases","Consumer","Central","France","704.05","312.91","2","0.4444"
"2015-06-01","Furniture","Bookcases","Consumer","South","Spain","1814.25","653.1","5","0.36"
"2015-06-01","Furniture","Bookcases","Corporate","Central","France","701.89","221.05","6","0.3149"
"2015-06-01","Furniture","Bookcases","Corporate","Central","Germany","754","142.12","6","0.1885"
"2015-06-01","Furniture","Bookcases","Corporate","North","Ireland","1029.38","-247.12","5","-0.2401"
"2015-06-01","Furniture","Bookcases","Corporate","North","United Kingdom","1047.62","348.65","7","0.3328"
"2015-06-01","Furniture","Bookcases","Corporate","South","Spain","246.9","34.56","2","0.14"
"2015-06-01","Furniture","Bookcases","Home Office","Central","Germany","1063.92","239.7","6","0.2253"
"2015-06-01","Furniture","Chairs","Consumer","Central","France","1696.25","734.93","4","0.4333"
"2015-06-01","Furniture","Chairs","Consumer","Central","Germany","807.73","197.35","6","0.2443"
"2015-06-01","Furniture","Chairs","Consumer","North","Sweden","714.15","-142.83","3","-0.2"
"2015-06-01","Furniture","Chairs","Consumer","South","Spain","146.74","-14.72","2","-0.1003"
"2015-06-01","Furniture","Chairs","Corporate","Central","Germany","1721.87","104.09","10","0.0605"
"2015-06-01","Furniture","Chairs","Corporate","North","Denmark","86.54","-77.9","3","-0.9002"
"2015-06-01","Furniture","Chairs","Home Office","Central","France","126.82","43.66","1","0.3443"
"2015-06-01","Furniture","Furnishings","Consumer","Central","Germany","103.68","-45.72","4","-0.441"
"2015-06-01","Furniture","Furnishings","Consumer","North","United Kingdom","174.72","-31.26","4","-0.1789"
"2015-06-01","Furniture","Furnishings","Corporate","Central","Germany","288.68","48.11","3","0.1667"
"2015-06-01","Furniture","Furnishings","Corporate","Central","Netherlands","100.92","4.92","5","0.0488"
"2015-06-01","Furniture","Furnishings","Corporate","North","United Kingdom","144.06","-37.14","4","-0.2578"
"2015-06-01","Furniture","Furnishings","Home Office","North","United Kingdom","105.52","-7.6","3","-0.0721"
"2015-06-01","Furniture","Tables","Home Office","North","United Kingdom","1266.03","323.46","3","0.2555"
"2015-06-01","Office Supplies","Appliances","Consumer","Central","Austria","60","1.8","1","0.03"
"2015-06-01","Office Supplies","Appliances","Consumer","Central","Belgium","152.28","44.16","2","0.29"
"2015-06-01","Office Supplies","Appliances","Consumer","Central","France","837.86","-27.94","3","-0.0333"
"2015-06-01","Office Supplies","Appliances","Consumer","North","United Kingdom","225.4","75.04","4","0.3329"
"2015-06-01","Office Supplies","Appliances","Consumer","South","Italy","561.3","33.66","2","0.06"
"2015-06-01","Office Supplies","Appliances","Corporate","Central","France","121.93","-8.15","2","-0.0668"
"2015-06-01","Office Supplies","Appliances","Corporate","Central","Germany","228.82","50.8","3","0.222"
"2015-06-01","Office Supplies","Appliances","Corporate","Central","Netherlands","125.46","-105.39","3","-0.84"
"2015-06-01","Office Supplies","Appliances","Corporate","North","United Kingdom","2052.54","410.46","4","0.2"
"2015-06-01","Office Supplies","Appliances","Home Office","Central","Germany","511.62","227.37","1","0.4444"
"2015-06-01","Office Supplies","Art","Consumer","Central","Austria","44.1","7.92","2","0.1796"
"2015-06-01","Office Supplies","Art","Consumer","Central","France","435.78","119.97","11","0.2753"
"2015-06-01","Office Supplies","Art","Consumer","Central","Germany","599.88","127.5","12","0.2125"
"2015-06-01","Office Supplies","Art","Consumer","South","Italy","152.19","48.69","3","0.3199"
"2015-06-01","Office Supplies","Art","Consumer","South","Spain","214.74","73.56","11","0.3426"
"2015-06-01","Office Supplies","Art","Corporate","Central","France","655.26","202.77","24","0.3094"
"2015-06-01","Office Supplies","Art","Corporate","Central","Germany","179.55","74.37","10","0.4142"
"2015-06-01","Office Supplies","Art","Corporate","North","United Kingdom","50.76","16.74","2","0.3298"
"2015-06-01","Office Supplies","Art","Corporate","South","Italy","132.3","23.76","6","0.1796"
"2015-06-01","Office Supplies","Art","Home Office","Central","Germany","38.28","8.4","2","0.2194"
"2015-06-01","Office Supplies","Art","Home Office","North","United Kingdom","146.4","7.2","5","0.0492"
"2015-06-01","Office Supplies","Binders","Consumer","Central","France","328.68","77.22","11","0.2349"
"2015-06-01","Office Supplies","Binders","Consumer","Central","Germany","39.33","2.7","3","0.0686"
"2015-06-01","Office Supplies","Binders","Consumer","North","United Kingdom","75.63","26.25","10","0.3471"
"2015-06-01","Office Supplies","Binders","Consumer","South","Spain","45.72","20.52","6","0.4488"
"2015-06-01","Office Supplies","Binders","Corporate","Central","Austria","196.92","78.72","4","0.3998"
"2015-06-01","Office Supplies","Binders","Corporate","Central","France","193.68","60.66","12","0.3132"
"2015-06-01","Office Supplies","Binders","Corporate","Central","Germany","91.23","29.94","8","0.3282"
"2015-06-01","Office Supplies","Binders","Corporate","Central","Netherlands","49.77","-21.93","2","-0.4406"
"2015-06-01","Office Supplies","Binders","Corporate","North","Ireland","27.99","-9.57","2","-0.3419"
"2015-06-01","Office Supplies","Binders","Corporate","North","United Kingdom","22.14","6.84","2","0.3089"
"2015-06-01","Office Supplies","Binders","Corporate","South","Italy","111.18","13.62","10","0.1225"
"2015-06-01","Office Supplies","Binders","Home Office","North","United Kingdom","63.24","25.92","2","0.4099"
"2015-06-01","Office Supplies","Binders","Home Office","South","Italy","151.02","9","3","0.0596"
"2015-06-01","Office Supplies","Binders","Home Office","South","Spain","135.75","46.14","5","0.3399"
"2015-06-01","Office Supplies","Envelopes","Consumer","Central","France","554.22","149.55","20","0.2698"
"2015-06-01","Office Supplies","Envelopes","Consumer","North","United Kingdom","78.75","35.4","5","0.4495"
"2015-06-01","Office Supplies","Envelopes","Corporate","Central","Germany","80.1","3.96","2","0.0494"
"2015-06-01","Office Supplies","Envelopes","Corporate","North","Ireland","25.23","-5.58","1","-0.2212"
"2015-06-01","Office Supplies","Envelopes","Corporate","North","United Kingdom","117.6","57.6","4","0.4898"
"2015-06-01","Office Supplies","Envelopes","Corporate","South","Italy","17.04","8.16","2","0.4789"
"2015-06-01","Office Supplies","Envelopes","Home Office","Central","France","91.56","14.64","4","0.1599"
"2015-06-01","Office Supplies","Envelopes","Home Office","Central","Germany","36.88","3.22","2","0.0874"
"2015-06-01","Office Supplies","Fasteners","Consumer","Central","Germany","112.32","24.48","8","0.2179"
"2015-06-01","Office Supplies","Fasteners","Corporate","Central","Austria","49.26","13.62","4","0.2765"
"2015-06-01","Office Supplies","Fasteners","Corporate","Central","Belgium","200.88","25.92","12","0.129"
"2015-06-01","Office Supplies","Fasteners","Corporate","Central","France","58.23","26.73","3","0.459"
"2015-06-01","Office Supplies","Fasteners","Corporate","North","Sweden","17.95","-17.32","3","-0.9649"
"2015-06-01","Office Supplies","Fasteners","Corporate","South","Italy","57.6","28.8","3","0.5"
"2015-06-01","Office Supplies","Labels","Consumer","Central","France","16.5","2.28","2","0.1382"
"2015-06-01","Office Supplies","Labels","Consumer","Central","Germany","13.68","4.77","1","0.3487"
"2015-06-01","Office Supplies","Labels","Corporate","Central","Germany","31.68","5.94","3","0.1875"
"2015-06-01","Office Supplies","Labels","Home Office","North","United Kingdom","119.46","15.51","11","0.1298"
"2015-06-01","Office Supplies","Paper","Consumer","Central","Germany","330.66","109.77","12","0.332"
"2015-06-01","Office Supplies","Paper","Consumer","North","United Kingdom","467.91","106.77","13","0.2282"
"2015-06-01","Office Supplies","Paper","Consumer","South","Italy","111.84","54.72","4","0.4893"
"2015-06-01","Office Supplies","Paper","Corporate","Central","France","447.54","77.49","15","0.1731"
"2015-06-01","Office Supplies","Paper","Corporate","Central","Netherlands","90.18","-0.06","4","-0.0007"
"2015-06-01","Office Supplies","Paper","Corporate","North","United Kingdom","57.02","3.74","3","0.0657"
"2015-06-01","Office Supplies","Paper","Home Office","Central","Germany","214.83","60.06","11","0.2796"
"2015-06-01","Office Supplies","Storage","Consumer","Central","Germany","36.94","6.46","4","0.1748"
"2015-06-01","Office Supplies","Storage","Consumer","Central","Netherlands","204.63","-90.09","2","-0.4403"
"2015-06-01","Office Supplies","Storage","Consumer","North","Ireland","134.61","-8.13","2","-0.0604"
"2015-06-01","Office Supplies","Storage","Consumer","North","Sweden","123.75","-99.93","6","-0.8075"
"2015-06-01","Office Supplies","Storage","Consumer","North","United Kingdom","99.25","9.91","2","0.0999"
"2015-06-01","Office Supplies","Storage","Consumer","South","Italy","396.76","-74.18","7","-0.187"
"2015-06-01","Office Supplies","Storage","Consumer","South","Spain","306.45","61.53","7","0.2008"
"2015-06-01","Office Supplies","Storage","Corporate","Central","Belgium","73.35","0","3","0"
